caseid,score,cohort90,female,sclass
9597,38,-4,1,2
9598,27,-4,1,1
9599,5,-4,1,3
9600,4,-4,1,3
9602,39,-4,1,2
9604,17,-4,1,2
9606,0,-4,1,4
9607,14,-4,1,4
9608,0,-4,1,3
9609,49,-4,1,1
9611,44,-4,1,2
9612,47,-4,1,2
9615,39,-4,1,1
9616,26,-4,1,3
9617,50,-4,1,2
9618,7,-4,1,3
9619,0,-4,1,3
9620,29,-4,1,2
15563,3,-2,1,3
15565,15,-2,1,4
15566,13,-2,1,3
15567,45,-2,1,1
15568,12,-2,1,3
15570,23,-2,1,1
15572,9,-2,1,2
15573,45,-2,1,1
15574,32,-2,1,1
15575,13,-2,1,1
15576,47,-2,1,1
15577,31,-2,1,3
15578,49,-2,1,1
15580,0,-2,1,1
20532,22,0,1,2
20534,38,0,1,3
20535,39,0,1,1
20537,36,0,1,2
20540,28,0,1,1
20543,45,0,1,2
20546,33,0,1,2
20547,41,0,1,2
20548,50,0,1,1
20551,44,0,1,2
20552,30,0,1,1
20553,56,0,1,1
28355,25,6,1,2
28356,63,6,1,1
28357,43,6,1,1
28359,47,6,1,3
28360,32,6,1,4
28362,64,6,1,1
28368,64,6,1,1
28372,9,6,1,2
34136,19,8,1,2
34138,42,8,1,2
34139,61,8,1,1
34142,39,8,1,3
34143,32,8,1,3
34146,53,8,1,1
34147,66,8,1,2
34148,49,8,1,2
34150,61,8,1,2
34151,44,8,1,2
34152,63,8,1,3
34158,64,8,1,2
34160,29,8,1,2
34161,44,8,1,3
34162,54,8,1,4
3297,53,-6,1,1
3298,47,-6,1,1
3301,56,-6,1,1
3302,52,-6,1,2
3303,26,-6,1,2
3307,16,-6,1,1
3308,26,-6,1,2
9678,48,-4,1,1
9682,54,-4,1,1
9684,8,-4,1,2
9688,50,-4,1,2
9690,56,-4,1,1
9691,0,-4,1,1
9693,47,-4,1,1
9696,8,-4,1,3
9697,33,-4,1,1
15623,24,-2,1,3
15624,0,-2,1,3
15627,28,-2,1,2
15632,59,-2,1,2
15633,46,-2,1,1
15635,58,-2,1,1
15638,28,-2,1,4
15639,19,-2,1,2
15640,30,-2,1,1
15641,35,-2,1,2
15642,37,-2,1,1
15643,15,-2,1,1
15646,29,-2,1,1
15647,60,-2,1,1
15649,32,-2,1,2
20592,48,0,1,1
20593,47,0,1,1
20594,35,0,1,1
20596,9,0,1,2
20597,34,0,1,1
20598,34,0,1,1
20601,47,0,1,1
20602,46,0,1,1
20603,0,0,1,2
20604,17,0,1,1
20605,40,0,1,2
28396,50,6,1,1
28397,49,6,1,1
28398,54,6,1,1
34216,56,8,1,1
34217,53,8,1,1
34218,53,8,1,1
34220,55,8,1,1
34221,60,8,1,1
34222,39,8,1,1
34224,48,8,1,1
34225,50,8,1,1
34227,30,8,1,3
34228,26,8,1,2
34230,54,8,1,2
34232,55,8,1,1
34235,56,8,1,1
34236,55,8,1,1
9716,4,-4,1,1
9717,28,-4,1,1
15662,14,-2,1,1
15663,9,-2,1,1
15664,10,-2,1,1
20617,7,0,1,1
34255,5,8,1,3
3340,56,-6,1,1
9729,38,-4,1,1
9731,34,-4,1,1
9733,40,-4,1,4
9734,60,-4,1,1
15672,7,-2,1,1
15674,9,-2,1,1
3381,35,-6,1,2
3382,54,-6,1,1
3383,32,-6,1,2
3384,55,-6,1,1
3385,50,-6,1,1
3386,15,-6,1,2
9781,40,-4,1,2
9782,38,-4,1,1
9783,26,-4,1,3
9784,48,-4,1,2
9785,43,-4,1,1
9786,44,-4,1,1
9787,34,-4,1,2
9788,41,-4,1,1
9789,19,-4,1,2
9790,29,-4,1,3
9791,36,-4,1,2
9792,25,-4,1,4
9793,46,-4,1,1
9794,48,-4,1,1
9795,41,-4,1,2
15712,45,-2,1,1
15713,26,-2,1,2
15714,32,-2,1,2
15715,43,-2,1,1
15716,46,-2,1,1
15717,49,-2,1,1
15718,45,-2,1,1
15719,20,-2,1,1
15720,51,-2,1,1
15721,26,-2,1,1
15722,20,-2,1,1
15723,40,-2,1,2
20657,55,0,1,4
20658,59,0,1,1
20659,59,0,1,1
20660,57,0,1,2
20661,51,0,1,1
20662,45,0,1,1
20663,56,0,1,1
20664,54,0,1,1
20665,53,0,1,1
20666,59,0,1,2
20667,55,0,1,1
28459,56,6,1,1
28460,45,6,1,1
28461,62,6,1,1
3387,26,-6,1,2
9798,18,-4,1,4
9799,0,-4,1,3
9800,36,-4,1,3
9801,19,-4,1,2
9802,0,-4,1,2
15724,0,-2,1,3
15727,14,-2,1,2
28464,15,6,1,4
28465,46,6,1,1
28466,29,6,1,3
28468,21,6,1,1
28470,44,6,1,2
34323,39,8,1,2
34324,0,8,1,3
34327,24,8,1,4
34328,27,8,1,2
34331,31,8,1,4
34332,36,8,1,4
3408,49,-6,1,2
3438,18,-6,1,3
3441,30,-6,1,2
3444,46,-6,1,1
3445,25,-6,1,4
3447,24,-6,1,1
3448,28,-6,1,2
9864,0,-4,1,2
9865,21,-4,1,1
9868,16,-4,1,1
9869,0,-4,1,1
9870,18,-4,1,4
9871,9,-4,1,1
9872,4,-4,1,2
9873,31,-4,1,1
9874,27,-4,1,3
9876,16,-4,1,2
9878,0,-4,1,3
15767,26,-2,1,2
15768,25,-2,1,3
15769,52,-2,1,3
15776,16,-2,1,2
15778,30,-2,1,3
15779,38,-2,1,1
15780,37,-2,1,1
15781,41,-2,1,2
20713,42,0,1,1
20715,64,0,1,1
20717,0,0,1,2
20718,16,0,1,3
20719,51,0,1,2
28513,42,6,1,1
28516,48,6,1,2
28517,39,6,1,1
28519,22,6,1,4
28520,53,6,1,1
34383,34,8,1,4
34384,25,8,1,2
34385,59,8,1,1
34387,44,8,1,1
34388,47,8,1,1
34389,46,8,1,3
34390,52,8,1,1
34391,53,8,1,2
34392,32,8,1,2
3553,27,-6,1,2
3554,0,-6,1,3
3556,12,-6,1,2
3557,11,-6,1,2
3558,4,-6,1,2
9972,55,-4,1,3
9974,32,-4,1,3
9976,10,-4,1,3
9980,0,-4,1,1
15899,19,-2,1,3
15901,0,-2,1,3
15904,16,-2,1,1
15905,36,-2,1,2
15906,6,-2,1,2
20777,0,0,1,3
20778,43,0,1,1
20779,0,0,1,3
20781,32,0,1,3
20783,50,0,1,1
28598,45,6,1,3
28602,69,6,1,1
28603,44,6,1,3
28606,39,6,1,3
28608,16,6,1,3
34547,42,8,1,3
34548,37,8,1,2
34549,59,8,1,1
34550,54,8,1,1
34551,34,8,1,2
34552,52,8,1,1
34556,48,8,1,2
34557,36,8,1,2
34561,31,8,1,1
34562,52,8,1,1
3588,4,-6,1,2
3590,48,-6,1,2
3593,31,-6,1,2
10008,35,-4,1,1
10009,24,-4,1,2
10010,26,-4,1,1
10011,51,-4,1,1
10014,35,-4,1,2
10015,46,-4,1,1
10017,33,-4,1,1
10018,16,-4,1,1
10019,10,-4,1,2
15927,8,-2,1,3
15930,40,-2,1,2
15931,42,-2,1,1
20797,25,0,1,2
20800,21,0,1,1
20802,34,0,1,1
28621,20,6,1,2
28627,29,6,1,3
34586,35,8,1,1
34587,11,8,1,3
34588,39,8,1,2
34590,48,8,1,1
34594,60,8,1,1
34595,51,8,1,2
34596,41,8,1,2
34597,33,8,1,2
34599,40,8,1,1
10022,26,-4,1,1
10023,36,-4,1,1
10025,43,-4,1,1
15937,30,-2,1,2
15938,30,-2,1,2
15939,26,-2,1,2
28630,49,6,1,1
34609,51,8,1,3
3782,0,-6,1,4
3783,0,-6,1,2
3786,0,-6,1,4
3787,5,-6,1,4
3788,0,-6,1,4
3790,32,-6,1,2
10214,11,-4,1,4
10217,0,-4,1,2
10218,0,-4,1,4
16067,17,-2,1,1
16069,0,-2,1,4
16070,0,-2,1,4
16071,22,-2,1,3
16072,17,-2,1,3
20938,24,0,1,4
20939,37,0,1,3
10298,39,-4,1,2
10302,48,-4,1,2
10303,45,-4,1,1
16160,53,-2,1,1
16162,34,-2,1,2
16164,35,-2,1,2
16166,41,-2,1,1
16167,47,-2,1,1
21002,21,0,1,1
21004,47,0,1,1
21005,29,0,1,2
21007,53,0,1,2
21010,20,0,1,3
21012,50,0,1,2
28824,38,6,1,1
34966,22,8,1,4
34967,38,8,1,4
34969,53,8,1,1
34971,43,8,1,4
34972,41,8,1,2
34974,51,8,1,3
34976,43,8,1,2
34977,45,8,1,1
34981,45,8,1,2
34982,33,8,1,1
34984,45,8,1,1
34987,36,8,1,2
34988,47,8,1,1
34990,54,8,1,1
3862,26,-6,1,2
3864,44,-6,1,3
3867,32,-6,1,4
3869,45,-6,1,2
3871,47,-6,1,1
3872,34,-6,1,2
3873,22,-6,1,2
3874,31,-6,1,3
3878,55,-6,1,1
10307,28,-4,1,2
10310,38,-4,1,2
10311,28,-4,1,2
10313,19,-4,1,3
10314,44,-4,1,1
10315,34,-4,1,1
10317,27,-4,1,1
10318,40,-4,1,1
10322,43,-4,1,2
10323,36,-4,1,1
10324,33,-4,1,3
10327,46,-4,1,1
10329,36,-4,1,1
10331,32,-4,1,2
10333,32,-4,1,1
16168,32,-2,1,1
16171,14,-2,1,3
16172,25,-2,1,1
16174,8,-2,1,2
16175,15,-2,1,1
16176,23,-2,1,2
16179,36,-2,1,3
16182,48,-2,1,1
16183,54,-2,1,1
16185,28,-2,1,2
16186,31,-2,1,1
16188,27,-2,1,3
21014,37,0,1,1
21016,46,0,1,1
21017,33,0,1,1
21019,30,0,1,2
21020,27,0,1,1
21021,46,0,1,2
21022,37,0,1,1
21026,20,0,1,1
21027,32,0,1,2
21028,24,0,1,1
21029,44,0,1,2
21030,37,0,1,2
21031,27,0,1,3
21033,36,0,1,1
21034,19,0,1,3
21035,24,0,1,1
21036,15,0,1,1
21037,27,0,1,2
21038,24,0,1,2
28830,46,6,1,2
28831,55,6,1,1
28833,53,6,1,1
28835,44,6,1,1
28836,63,6,1,1
28837,55,6,1,1
28838,11,6,1,3
28841,59,6,1,1
28842,42,6,1,2
34992,51,8,1,2
34993,61,8,1,2
34994,34,8,1,1
35001,62,8,1,2
35002,35,8,1,2
35003,53,8,1,1
35005,32,8,1,3
35008,51,8,1,1
35017,40,8,1,2
35019,33,8,1,3
3879,29,-6,1,3
3880,0,-6,1,4
3881,11,-6,1,2
3883,21,-6,1,3
3885,0,-6,1,4
3886,0,-6,1,3
3887,7,-6,1,3
10335,6,-4,1,3
10336,17,-4,1,3
10337,0,-4,1,3
10338,13,-4,1,3
10340,0,-4,1,3
10342,0,-4,1,3
10343,12,-4,1,3
10344,19,-4,1,2
10345,4,-4,1,4
16189,38,-2,1,2
16190,26,-2,1,1
16192,10,-2,1,3
16194,14,-2,1,3
28844,35,6,1,4
28847,18,6,1,4
35020,23,8,1,4
35025,9,8,1,3
10539,20,-4,1,1
10542,35,-4,1,1
10545,30,-4,1,1
10546,21,-4,1,1
10547,20,-4,1,2
10550,14,-4,1,1
16343,37,-2,1,1
16345,34,-2,1,1
16347,33,-2,1,1
16350,39,-2,1,1
16351,34,-2,1,1
21148,45,0,1,1
21150,34,0,1,3
21151,39,0,1,1
21153,29,0,1,1
21154,31,0,1,1
21156,16,0,1,2
21157,35,0,1,1
21160,40,0,1,1
28969,43,6,1,2
28971,55,6,1,1
28975,42,6,1,1
28978,26,6,1,1
28980,40,6,1,2
28981,39,6,1,3
28988,34,6,1,2
35254,28,8,1,1
35255,45,8,1,1
35256,53,8,1,1
35258,49,8,1,2
35259,34,8,1,2
35261,41,8,1,1
35266,51,8,1,1
35267,48,8,1,1
35271,57,8,1,1
35273,35,8,1,1
35276,43,8,1,1
35277,28,8,1,1
35278,53,8,1,1
35279,42,8,1,2
35280,39,8,1,1
35281,14,8,1,1
10670,14,-4,1,1
10672,30,-4,1,1
10674,26,-4,1,1
10676,29,-4,1,1
10678,43,-4,1,2
16465,46,-2,1,1
16469,29,-2,1,1
16471,42,-2,1,1
21243,56,0,1,1
21246,51,0,1,1
21248,52,0,1,1
21250,54,0,1,2
21256,65,0,1,2
21262,49,0,1,1
29066,48,6,1,4
29067,51,6,1,1
29068,46,6,1,1
29070,38,6,1,1
29071,38,6,1,1
29074,45,6,1,1
29077,35,6,1,1
29079,54,6,1,1
29080,46,6,1,1
35450,42,8,1,2
35451,48,8,1,3
35452,37,8,1,1
35459,46,8,1,2
35460,50,8,1,1
35463,49,8,1,1
4331,13,-6,1,1
4335,31,-6,1,4
4336,53,-6,1,1
4337,53,-6,1,1
4341,3,-6,1,4
4343,56,-6,1,1
4344,18,-6,1,4
4348,53,-6,1,1
4349,37,-6,1,2
4350,49,-6,1,1
10814,27,-4,1,1
10815,8,-4,1,3
10817,47,-4,1,1
10819,0,-4,1,4
10820,25,-4,1,1
10822,34,-4,1,1
10829,36,-4,1,1
10830,41,-4,1,2
10831,42,-4,1,1
10834,25,-4,1,1
16594,47,-2,1,1
16598,41,-2,1,1
16600,28,-2,1,1
16601,40,-2,1,4
16604,23,-2,1,2
16605,41,-2,1,2
16609,21,-2,1,2
16610,19,-2,1,1
16612,35,-2,1,4
16613,24,-2,1,3
21351,47,0,1,1
21353,43,0,1,1
21355,27,0,1,1
21357,18,0,1,3
29186,42,6,1,4
29187,53,6,1,1
29188,59,6,1,1
29189,62,6,1,2
29192,21,6,1,2
29193,54,6,1,1
29194,50,6,1,1
29196,31,6,1,2
29200,22,6,1,4
35625,41,8,1,1
35626,33,8,1,2
35630,49,8,1,1
35631,50,8,1,3
35632,30,8,1,1
35635,31,8,1,2
35636,59,8,1,1
35637,67,8,1,1
35639,41,8,1,1
35640,43,8,1,4
35641,44,8,1,1
35642,55,8,1,2
35643,54,8,1,2
35644,55,8,1,2
35646,40,8,1,2
35647,54,8,1,4
35648,31,8,1,1
35649,49,8,1,3
35650,34,8,1,3
4627,18,-6,1,3
4628,22,-6,1,2
4629,37,-6,1,2
4630,17,-6,1,2
4631,10,-6,1,2
4632,33,-6,1,2
4636,9,-6,1,2
11105,42,-4,1,1
11106,0,-4,1,1
11108,46,-4,1,1
11109,7,-4,1,3
11110,0,-4,1,1
11112,10,-4,1,3
11114,42,-4,1,1
11116,20,-4,1,1
11118,0,-4,1,3
11120,43,-4,1,1
11121,51,-4,1,1
16845,47,-2,1,3
16848,39,-2,1,1
16849,36,-2,1,2
16851,47,-2,1,3
16853,25,-2,1,1
16855,31,-2,1,2
16856,34,-2,1,3
21566,30,0,1,3
21571,14,0,1,4
21573,10,0,1,4
29383,63,6,1,2
29384,56,6,1,1
29385,48,6,1,1
29386,34,6,1,2
29387,53,6,1,2
29388,57,6,1,2
29389,46,6,1,3
35971,60,8,1,1
35972,41,8,1,2
35975,23,8,1,3
35978,55,8,1,2
35979,41,8,1,2
35980,51,8,1,1
35981,46,8,1,4
35986,34,8,1,1
11237,52,-4,1,2
11238,37,-4,1,1
11239,46,-4,1,4
11240,61,-4,1,1
11241,44,-4,1,2
11242,55,-4,1,1
11243,47,-4,1,1
16989,35,-2,1,1
16990,42,-2,1,2
16991,50,-2,1,1
16992,40,-2,1,2
16993,32,-2,1,1
16994,48,-2,1,1
16995,35,-2,1,2
16996,40,-2,1,4
16997,46,-2,1,1
16998,57,-2,1,1
16999,55,-2,1,1
17000,44,-2,1,1
17001,42,-2,1,1
21677,49,0,1,1
21678,42,0,1,2
21679,49,0,1,1
21680,28,0,1,1
21681,54,0,1,1
21682,59,0,1,1
21683,52,0,1,1
21684,67,0,1,2
21685,39,0,1,1
21686,52,0,1,1
29497,62,6,1,1
29498,53,6,1,1
29499,46,6,1,2
29500,56,6,1,2
29501,54,6,1,1
29502,61,6,1,2
29503,48,6,1,1
29504,60,6,1,2
29505,57,6,1,2
29506,62,6,1,1
29507,64,6,1,1
29508,62,6,1,1
29509,54,6,1,1
29510,55,6,1,1
29511,36,6,1,2
36150,54,8,1,1
36151,58,8,1,1
36152,53,8,1,1
36153,57,8,1,1
36154,53,8,1,1
36155,57,8,1,1
36156,70,8,1,1
36157,70,8,1,1
36158,52,8,1,2
36159,62,8,1,2
36160,56,8,1,1
36161,62,8,1,2
36162,52,8,1,1
36163,59,8,1,1
36164,33,8,1,1
36165,67,8,1,1
36166,69,8,1,1
36167,62,8,1,1
36168,70,8,1,1
4812,17,-6,1,2
4813,23,-6,1,2
4816,16,-6,1,1
4817,5,-6,1,2
4818,33,-6,1,2
4819,0,-6,1,4
11252,30,-4,1,1
11256,0,-4,1,3
11257,33,-4,1,3
11258,27,-4,1,2
11260,0,-4,1,3
11261,16,-4,1,2
17014,6,-2,1,2
21698,36,0,1,2
21701,28,0,1,1
29522,26,6,1,4
29523,56,6,1,3
29524,55,6,1,4
29526,28,6,1,2
36173,24,8,1,3
36174,32,8,1,4
36175,47,8,1,3
36176,52,8,1,4
36177,36,8,1,3
36178,44,8,1,2
4878,7,-6,1,1
4879,22,-6,1,3
4880,0,-6,1,4
4881,0,-6,1,3
4882,50,-6,1,2
4883,0,-6,1,2
4884,16,-6,1,3
11309,2,-4,1,2
11314,44,-4,1,3
11317,3,-4,1,3
11319,10,-4,1,2
11320,30,-4,1,1
11324,33,-4,1,3
17059,56,-2,1,1
21740,34,0,1,2
21741,43,0,1,3
21742,17,0,1,3
21743,40,0,1,2
21744,22,0,1,2
21746,32,0,1,1
21749,44,0,1,3
29572,23,6,1,3
29575,25,6,1,3
29576,18,6,1,3
29577,31,6,1,2
29578,49,6,1,2
29579,31,6,1,2
29581,28,6,1,2
29582,42,6,1,2
36241,29,8,1,3
36242,24,8,1,2
36243,28,8,1,1
36246,25,8,1,3
36247,51,8,1,1
36248,36,8,1,2
36249,15,8,1,3
36250,37,8,1,1
36253,24,8,1,3
36254,45,8,1,2
36255,30,8,1,1
36257,22,8,1,4
36258,53,8,1,1
4916,34,-6,1,1
4917,60,-6,1,2
4921,45,-6,1,1
4922,43,-6,1,2
4924,3,-6,1,3
4926,43,-6,1,2
4927,0,-6,1,3
4928,62,-6,1,1
11339,42,-4,1,1
11340,40,-4,1,1
11341,35,-4,1,2
11343,42,-4,1,2
11345,10,-4,1,1
11346,30,-4,1,2
11347,18,-4,1,1
11349,42,-4,1,2
11351,10,-4,1,3
11352,13,-4,1,2
17071,49,-2,1,1
17072,21,-2,1,1
17077,0,-2,1,2
17083,52,-2,1,1
17086,46,-2,1,1
21765,47,0,1,1
21766,18,0,1,3
21767,42,0,1,4
21770,56,0,1,1
21772,43,0,1,1
21773,12,0,1,4
21776,21,0,1,3
29595,61,6,1,1
29598,46,6,1,4
29600,33,6,1,1
29605,32,6,1,4
29606,21,6,1,2
36292,59,8,1,2
36293,43,8,1,2
36294,53,8,1,1
36297,41,8,1,4
36299,44,8,1,2
36300,49,8,1,2
36301,19,8,1,3
36302,37,8,1,1
36303,28,8,1,2
36311,52,8,1,1
36312,41,8,1,4
36313,0,8,1,3
6190,7,-6,1,3
6194,22,-6,1,1
6198,33,-6,1,2
6199,34,-6,1,2
6200,46,-6,1,1
6201,15,-6,1,2
12562,10,-4,1,3
12563,4,-4,1,1
12568,5,-4,1,3
18156,27,-2,1,4
18163,39,-2,1,1
22677,19,0,1,2
22678,11,0,1,3
22679,32,0,1,2
22680,26,0,1,3
22682,41,0,1,1
30426,28,6,1,1
30427,54,6,1,3
30429,48,6,1,3
30430,14,6,1,4
37842,32,8,1,3
37843,44,8,1,4
37846,61,8,1,1
37847,22,8,1,1
37848,51,8,1,3
37849,21,8,1,3
37850,51,8,1,1
37852,0,8,1,3
37854,52,8,1,2
37856,21,8,1,3
37857,18,8,1,3
2047,0,-6,1,2
2049,12,-6,1,4
2050,53,-6,1,3
2054,19,-6,1,3
2056,34,-6,1,2
2063,13,-6,1,4
2064,12,-6,1,2
2067,46,-6,1,1
2068,56,-6,1,1
2070,8,-6,1,3
2071,25,-6,1,3
2072,7,-6,1,3
2073,19,-6,1,3
8542,6,-4,1,2
8543,34,-4,1,2
8545,47,-4,1,1
8546,30,-4,1,1
8547,0,-4,1,3
8548,35,-4,1,1
8549,12,-4,1,3
14648,18,-2,1,1
14649,31,-2,1,1
14651,41,-2,1,2
14652,32,-2,1,2
14655,41,-2,1,2
14656,45,-2,1,2
14657,0,-2,1,4
14658,30,-2,1,3
14659,11,-2,1,1
14662,39,-2,1,3
14664,15,-2,1,2
14665,27,-2,1,2
19794,28,0,1,3
19795,49,0,1,1
19798,44,0,1,1
19801,33,0,1,2
19803,27,0,1,3
19806,23,0,1,3
19807,47,0,1,3
27647,37,6,1,3
27649,29,6,1,2
27650,33,6,1,3
27651,35,6,1,3
27653,41,6,1,1
27654,47,6,1,2
27656,16,6,1,3
27657,50,6,1,1
27659,32,6,1,1
32982,39,8,1,2
32983,33,8,1,2
32984,32,8,1,3
32985,27,8,1,3
32986,45,8,1,3
32988,48,8,1,2
32989,25,8,1,2
32990,40,8,1,2
32991,51,8,1,4
32992,40,8,1,1
32993,45,8,1,1
32994,40,8,1,1
32995,38,8,1,2
32997,46,8,1,2
32998,34,8,1,3
32999,40,8,1,2
33001,50,8,1,2
33003,32,8,1,2
2467,17,-6,1,2
2468,0,-6,1,3
2469,10,-6,1,3
2470,0,-6,1,4
2471,36,-6,1,1
2472,51,-6,1,2
2473,43,-6,1,1
2474,32,-6,1,3
2475,0,-6,1,3
2476,51,-6,1,2
2477,0,-6,1,3
8874,26,-4,1,2
8875,27,-4,1,3
8876,6,-4,1,2
8877,12,-4,1,3
8878,45,-4,1,2
8879,52,-4,1,1
8880,0,-4,1,3
8881,20,-4,1,2
8883,27,-4,1,2
8887,0,-4,1,2
8889,33,-4,1,3
8890,29,-4,1,2
8891,0,-4,1,2
8893,0,-4,1,1
8894,54,-4,1,2
8896,13,-4,1,3
8898,52,-4,1,3
8900,37,-4,1,2
14933,55,-2,1,2
14936,25,-2,1,2
14943,14,-2,1,3
14945,38,-2,1,1
14946,31,-2,1,3
14947,24,-2,1,2
14952,47,-2,1,1
20032,0,0,1,3
20033,39,0,1,3
20035,33,0,1,3
20037,45,0,1,2
20038,6,0,1,4
20039,41,0,1,1
20044,33,0,1,1
27889,47,6,1,2
27891,37,6,1,3
27892,39,6,1,1
27893,30,6,1,3
27894,47,6,1,2
27895,27,6,1,3
27897,55,6,1,3
27899,55,6,1,2
27902,37,6,1,3
27904,58,6,1,1
27905,34,6,1,3
27907,20,6,1,3
33383,59,8,1,1
33388,59,8,1,1
33389,44,8,1,1
33391,42,8,1,3
33393,46,8,1,2
33394,36,8,1,3
33398,52,8,1,2
33399,47,8,1,2
33400,32,8,1,1
33406,47,8,1,1
33407,23,8,1,3
33408,40,8,1,2
3357,50,-6,1,4
3358,7,-6,1,3
3359,52,-6,1,2
3360,38,-6,1,1
3362,26,-6,1,2
3364,0,-6,1,4
3367,25,-6,1,2
3368,0,-6,1,2
3371,25,-6,1,3
3372,9,-6,1,3
3373,23,-6,1,4
3376,53,-6,1,3
3378,0,-6,1,3
3379,7,-6,1,3
3380,40,-6,1,1
9754,37,-4,1,1
9755,35,-4,1,3
9756,13,-4,1,3
9757,37,-4,1,3
9758,36,-4,1,3
9759,39,-4,1,1
9760,26,-4,1,1
9761,36,-4,1,4
9762,5,-4,1,3
9763,52,-4,1,1
9764,0,-4,1,3
9766,35,-4,1,2
9767,53,-4,1,2
9769,22,-4,1,2
9772,18,-4,1,2
9774,11,-4,1,3
9775,48,-4,1,3
9780,6,-4,1,3
15690,20,-2,1,3
15693,6,-2,1,3
15696,47,-2,1,2
15697,20,-2,1,2
15698,38,-2,1,1
15701,34,-2,1,2
15705,22,-2,1,3
15706,37,-2,1,3
15707,30,-2,1,3
15708,33,-2,1,2
15709,31,-2,1,3
15710,19,-2,1,3
20642,40,0,1,2
20643,33,0,1,1
20644,20,0,1,1
20648,16,0,1,3
20649,31,0,1,1
20650,30,0,1,3
20651,14,0,1,3
20655,28,0,1,4
20656,34,0,1,3
28449,51,6,1,2
28452,25,6,1,3
28453,28,6,1,4
28454,30,6,1,1
28456,39,6,1,2
28457,7,6,1,1
34305,37,8,1,3
34307,35,8,1,4
34310,29,8,1,3
34311,41,8,1,1
34312,38,8,1,3
34313,58,8,1,2
34319,35,8,1,2
34321,40,8,1,3
3729,0,-6,1,3
3731,41,-6,1,3
3733,33,-6,1,2
3734,38,-6,1,3
3735,19,-6,1,3
3736,14,-6,1,3
3739,39,-6,1,4
3745,13,-6,1,3
3748,17,-6,1,4
3749,14,-6,1,3
3751,36,-6,1,2
3753,53,-6,1,2
3754,27,-6,1,3
3757,6,-6,1,3
3758,24,-6,1,4
10144,24,-4,1,2
10145,47,-4,1,2
10147,22,-4,1,2
10148,30,-4,1,2
10159,55,-4,1,2
10161,19,-4,1,3
10162,13,-4,1,3
10164,7,-4,1,3
10167,3,-4,1,3
10169,24,-4,1,2
10171,32,-4,1,3
10172,0,-4,1,3
10173,23,-4,1,2
10174,39,-4,1,2
10176,17,-4,1,2
16026,17,-2,1,2
16030,6,-2,1,4
16033,45,-2,1,1
16034,29,-2,1,3
16036,27,-2,1,2
16037,37,-2,1,3
16038,0,-2,1,4
16040,13,-2,1,3
16043,39,-2,1,3
16044,3,-2,1,3
16045,21,-2,1,1
16048,11,-2,1,4
20880,57,0,1,1
20881,55,0,1,1
20882,52,0,1,1
20883,33,0,1,2
20884,25,0,1,2
20891,21,0,1,3
20892,23,0,1,3
20893,0,0,1,4
20894,29,0,1,3
20897,62,0,1,1
20898,51,0,1,1
20899,35,0,1,2
28731,36,6,1,2
28732,33,6,1,2
28735,56,6,1,2
28737,35,6,1,2
34767,14,8,1,1
34768,54,8,1,2
34770,44,8,1,3
34771,44,8,1,3
34772,58,8,1,2
34774,19,8,1,4
34775,21,8,1,4
34777,35,8,1,4
34778,13,8,1,2
34779,46,8,1,1
34780,3,8,1,3
34781,42,8,1,2
34783,35,8,1,2
34784,41,8,1,2
34787,51,8,1,2
34788,58,8,1,1
34789,44,8,1,1
34791,45,8,1,1
34795,53,8,1,1
34796,61,8,1,3
34797,17,8,1,3
34798,35,8,1,2
34799,36,8,1,3
34800,40,8,1,3
34801,26,8,1,4
4183,0,-6,1,3
4184,12,-6,1,3
4185,0,-6,1,3
4186,16,-6,1,2
4187,14,-6,1,3
4188,19,-6,1,2
4189,27,-6,1,2
4190,19,-6,1,1
10646,10,-4,1,2
10647,19,-4,1,3
10649,23,-4,1,2
10650,31,-4,1,2
16448,20,-2,1,3
16449,17,-2,1,1
16450,5,-2,1,4
16455,28,-2,1,3
21230,22,0,1,3
21231,0,0,1,4
21232,52,0,1,1
21235,42,0,1,1
21238,32,0,1,1
29062,32,6,1,2
35426,48,8,1,1
35430,55,8,1,1
35431,21,8,1,3
35432,59,8,1,1
4297,4,-6,1,3
4300,3,-6,1,4
4306,49,-6,1,1
10780,56,-4,1,2
10781,18,-4,1,3
10784,23,-4,1,3
10788,4,-4,1,3
10789,55,-4,1,3
10790,21,-4,1,2
10791,12,-4,1,1
10792,34,-4,1,3
10793,9,-4,1,3
10795,17,-4,1,3
10797,0,-4,1,3
16561,38,-2,1,2
16564,39,-2,1,1
16565,29,-2,1,2
16568,45,-2,1,1
16569,14,-2,1,1
16573,15,-2,1,2
21328,46,0,1,1
21329,27,0,1,3
21331,0,0,1,4
21334,12,0,1,2
21335,39,0,1,1
29153,57,6,1,2
29156,57,6,1,3
29157,59,6,1,1
29158,31,6,1,3
29160,62,6,1,1
29161,68,6,1,3
29163,30,6,1,3
35562,32,8,1,4
35566,42,8,1,1
35567,57,8,1,1
35569,42,8,1,4
35571,67,8,1,3
35575,43,8,1,2
35579,46,8,1,3
35583,16,8,1,2
35586,59,8,1,1
35587,67,8,1,1
35590,0,8,1,4
4526,23,-6,1,4
4527,14,-6,1,1
4529,5,-6,1,4
4530,25,-6,1,2
4532,9,-6,1,3
4533,25,-6,1,2
4534,40,-6,1,3
4535,32,-6,1,1
4536,39,-6,1,3
4537,54,-6,1,2
4539,30,-6,1,1
4540,20,-6,1,1
